,sequence,translation,sentiment,score
456,ακροτελευτιον,the fag-end,Disgust,0.6000431180000305
457,ακροφυσιον,the snout,Joy,0.6074197888374329
458,ακροχορδων,a wart with a thin neck,Disgust,0.9415095448493958
459,ακρωμια,the point of the shoulder,Disgust,0.8016155958175659
460,ακρωνια,mutilation,Disgust,0.6438112258911133
461,ακρωνῠχια,the tip of the nail,Disgust,0.9700134992599487
462,ακρωρεια,a mountain-ridge,Disgust,0.9553382396697998
463,ακρωτηριον,any prominent part,Fear,0.42181262373924255
464,ακτη,the elder-tree,Joy,0.4681524336338043
465,ακτη,"a headland, foreland, promontory, shore",Joy,0.4681524336338043
466,ακτῑς,"a ray, beam",Joy,0.6959858536720276
467,ακτιτης,a dweller on the coast,Joy,0.744935929775238
468,ακτωρ,a leader,Fear,0.4675840735435486
469,ακῠλος,an acorn,Disgust,0.8998091816902161
470,ακωκη,a point,Disgust,0.7325084805488586
471,ᾰκων,"a javelin, dart",Disgust,0.5803409814834595
472,αλαβαρχια,the office of,Disgust,0.6547060608863831
473,αλᾰβαστοθηκη,a case for alabaster ornaments,Fear,0.6687865257263184
474,αλαβαστος,a box,Disgust,0.7191736102104187
475,αλαβαστρον,a box,Disgust,0.8017850518226624
476,αλαδρομος,the bounding race,Disgust,0.3264370262622833
477,αλαζονια,"false pretension, imposture, quackery",Disgust,0.9671863913536072
478,αλαζονευμα,"an imposture, piece of quackery",Disgust,0.926216721534729
479,αλαζων,a vagabond,Disgust,0.9438823461532593
480,αλᾰλᾰγη,a shouting,Fear,0.8740591406822205
481,αλᾰλαγμα,a shouting,Joy,0.45982515811920166
482,ᾰλᾰλα,a loud cry,Disgust,0.9265813827514648
483,αλᾰλητος,the shout of victory,Disgust,0.7443122863769531
484,αλαλκομενηις,the Protectress,Anger,0.561118483543396
485,αλαλκομενιος,,Anger,0.7534336447715759
486,αλᾰοσκοπια,a blind,Disgust,0.9745112061500549
487,αλας,salt,Disgust,0.9522759914398193
488,αλαστωρ,"the avenging deity, destroying angel",Disgust,0.39193856716156006
489,αλατιον,salt,Joy,0.36769580841064453
490,αλαωτυς,a blinding,Disgust,0.9136309623718262
491,αλγηδων,"a sense of pain, pain, suffering",Sadness,0.43796902894973755
492,αλγημ,"pain, suffering",Fear,0.7870470285415649
493,αλγησις,sense of pain,Fear,0.60379958152771
494,αλγος,pain,Fear,0.773332953453064
495,ωλη,an escape,Joy,0.7506294250488281
496,αλειατα,wheaten flour,Disgust,0.42414236068725586
497,αλειμμα,"anything used for anointing, unguent, fat, oil",Joy,0.29821518063545227
498,αλειπτα,"an anointer, a teacher of gymnastics",Disgust,0.8793225884437561
499,αλεισον,"a cup, goblet",Fear,0.7484087944030762
500,αλειτης,"one who flees from punishment, a culprit, a sinner",Joy,0.7104758024215698
501,αλειφα,"anointing-oil, unguent, oil",Fear,0.46537625789642334
502,αλειψις,an anointing,Disgust,0.7961900234222412
503,αλεκτορισκος,a cockerel,Fear,0.4775759279727936
504,αλεκτοροφωνια,cock-crow,Joy,0.48711973428726196
505,αλεκτρυαινα,a hen,Disgust,0.8329238891601562
506,αλεκτρυων,a cock,Disgust,0.934912383556366
507,ᾰλεκτωρ,a cock,Joy,0.7765730619430542
508,αλεξανδριστης,a partisan of Alexander,Joy,0.8122782111167908
509,αλεξημ,"a defence, remedy",Trust,0.6950441002845764
510,αλεξησις,"a keeping off, defence",Trust,0.6128771901130676
511,αλεξητειρα,,Trust,0.9315373301506042
512,αλεξητηρ,one who keeps off,Trust,0.6356982588768005
513,αλεξητωρ,,Joy,0.7991126179695129
514,αλεξιαρη,she that keeps off a curse,Trust,0.7313676476478577
515,αλεξιφαρμακον,"an antidote, remedy",Joy,0.9843322038650513
516,αλετης,a grinder,Disgust,0.5182295441627502
517,αλητος,a grinding,Joy,0.6010832786560059
518,αλετριβᾰνος,that which grinds,Fear,0.3604612350463867
519,αλετρις,a female slave who grinds corn,Disgust,0.8510289192199707
520,αλευρον,wheaten flour,Disgust,0.825505256652832
521,αλεωρη,"avoidance, escape",Trust,0.4609467685222626
522,αληθει,truth,Surprise,0.5720198154449463
523,αληθομαντις,prophet of truth,Disgust,0.9611082077026367
524,αληθοσυνη,,Joy,0.5062357783317566
525,αλημα,fine meal,Disgust,0.6537865996360779
526,αλημων,"a wanderer, rover",Joy,0.4320749342441559
527,ωλη,ceaseless wandering,Joy,0.7506294250488281
528,αλητεια,"a wandering, roaming",Joy,0.5524890422821045
529,αλητα,"a wanderer, stroller, rover, vagabond",Disgust,0.9075103998184204
530,αλιαδα,a seaman,Disgust,0.7008053660392761
531,αλιαετος,"the sea-eagle, osprey",Disgust,0.979221522808075
532,αλιη,an assembly of the people,Disgust,0.6969148516654968
533,αλιβας,"a dead body, corpse",Disgust,0.9379886388778687
534,αλιεια,fishing,Disgust,0.3241865634918213
535,αλιευς,one who has to do with the sea,Disgust,0.9398479461669922
536,αλικαρνασσευς,a Halicarnassian,Disgust,0.621023416519165
537,αλικαρνασσος,,Disgust,0.7574892640113831
538,αλῐμενοτης,want of harbours,Joy,0.7729778289794922
539,αλινδηθρα,a sandy place for horses to roll in,Disgust,0.5412708520889282
540,αλῐνηκτειρα,swimming in the sea,Disgust,0.9299237728118896
541,αλιπεδον,a plain by the sea,Fear,0.4707409739494324
542,αλιπλᾰνια,a wandering voyage,Disgust,0.9827497005462646
543,αλιπληξ,sea-beaten,Disgust,0.9243584871292114
544,αλισγημα,a pollution,Disgust,0.8492692708969116
545,αλιτημα,"a sin, offence",Disgust,0.8565064668655396
546,αλιτοφροσυνη,a wicked mind,Trust,0.9775486588478088
547,αλῐτρια,"sinfulness, mischief",Disgust,0.4486989974975586
548,αλιτῡρος,a sort of salt-cheese,Joy,0.781139612197876
549,αλιφθορια,"a disaster at sea, shipwreck",Disgust,0.9504128694534302
550,αλκη,strength,Fear,0.4704485833644867
551,αλκτηρ,a protector from,Trust,0.8813908100128174
552,αλκῠονιδες,"the 14 winter days during which the halcyon builds its nest, and the sea is calm, the halcyon days",Joy,0.6579675078392029
553,αλκυων,the kingfisher,Joy,0.5805729627609253
554,αλλαγη,a change,Joy,0.4559668302536011
555,αλλαγμα,that which is given,Disgust,0.5555672645568848
556,αλλαντοπωλα,a sausage-dealer,Disgust,0.9140103459358215
557,αλλας,a sausage,Sadness,0.5853917598724365
558,αλληγορια,an allegory,Disgust,0.9752557873725891
559,αληκτω,"unceasing, ceaseless",Joy,0.3418272137641907
560,αλληλοφᾰγια,an eating one another,Joy,0.6019030213356018
561,αλληλοφονια,mutual slaughter,Fear,0.8132458329200745
562,αλλοιωσις,"a change, alteration",Sadness,0.5061432123184204
563,αλλοπροσαλλος,"leaning first to one side, then to the other",Disgust,0.5319833755493164
564,αλλοτριοεπισκοπος,a busy-body in other men's matters,Disgust,0.841184675693512
565,αλλοτριοπραγμοσυνη,a meddling with other people's business,Disgust,0.9724719524383545
566,αλλοτριοτης,"alienation, estrangement",Disgust,0.6428805589675903
567,αλλοτριοχρως,changing colour,Sadness,0.6447644829750061
568,αλλοτριωσις,estrangement,Sadness,0.5418649315834045
569,αλλοχρως,looking strange,Disgust,0.5705941915512085
570,αλμ,"a spring, leap, bound",Disgust,0.4104156494140625
571,αλμη,"sea-water, brine",Disgust,0.47649529576301575
572,αλογιη,want of respect,Disgust,0.48964419960975647
573,αλογιστια,"thoughtlessness, rashness",Disgust,0.9432463645935059
574,αλοητος,a threshing,Joy,0.5962309837341309
575,αλοιητηρ,"a thresher, grinder",Trust,0.5094084143638611
576,αλοιφη,"anything used for anointing, hog's-lard, grease, unguent",Joy,0.7966000437736511
577,αλοξ,a furrow,Fear,0.5099544525146484
578,αλοσυδνη,Sea-born,Disgust,0.9257639050483704
579,αλοτριψ,a pestle to pound salt,Fear,0.9198070168495178
580,αλουργις,a purple robe,Disgust,0.962308406829834
581,αλουσια,"a being unwashen, want of the bath",Disgust,0.9179194569587708
582,ᾰλοχος,"a bedfellow, spouse, wife",Fear,0.7242137789726257
583,αλσις,a leaping,Joy,0.45930320024490356
584,αλσος,a glade,Joy,0.7095574140548706
585,αλς,a lump of salt,Disgust,0.6619815230369568
586,αλῠκις,a salt spring,Fear,0.46048903465270996
587,αλυκτοπεδαι,galling bonds,Disgust,0.5037525296211243
588,αλυξις,an escape,Disgust,0.9733649492263794
589,αλῠσις,a chain,Disgust,0.9257027506828308
590,αλυς,"listlessness, ennui",Fear,0.45746365189552307
591,αλφηστης,"working for one's daily bread, laborious, enterprising",Disgust,0.8990195989608765
592,αλφῐτᾰμοιβος,a dealer in barley-meal,Disgust,0.8071770071983337
593,αλφῐ,peeled,Disgust,0.5325779914855957
594,αλφῐτοποιια,a making of barley-meal,Disgust,0.9737132787704468
595,αλφος,whiteness: white leprosy,Disgust,0.4616338908672333
596,αλωις,goddess of the threshing-floor,Fear,0.41389402747154236
597,αλωη,a threshing-floor,Fear,0.7717922329902649
598,αλωιτης,"a thresher, husbandman",Trust,0.3625570833683014
599,αλων,,Joy,0.6080312728881836
600,αλωπεκια,branded with a fox,Disgust,0.9398074150085449
601,αλωπεκιδευς,a young fox,Disgust,0.6247712969779968
602,αλωπεκιον,a little fox,Disgust,0.42866748571395874
603,αλωπεκις,a foxskin cap,Disgust,0.9554281830787659
604,ᾰλωπηξ,a fox,Fear,0.9745277166366577
605,ᾰλωσις,"a taking, capture, conquest, destruction",Disgust,0.9781305193901062
606,αλως,a threshing-floor,Joy,0.7776221036911011
607,ᾰμᾰζων,the Amazons,Disgust,0.9259961843490601
608,αμαθιη,ignorance,Sadness,0.6620129942893982
609,αμᾰθος,sandy soil,Sadness,0.6720189452171326
610,αμαλλα,"cut corn, a sheaf",Sadness,0.4626117944717407
611,αμαλλοδετηρ,a binder of sheaves,Disgust,0.9141035676002502
612,αμαμαξῠς,a vine trained on two poles,Disgust,0.9413721561431885
613,αμαξα,"a wagon, wain",Disgust,0.5288476347923279
614,αμαξευς,for a wagon,Disgust,0.7042191624641418
615,αμαξις,a little wagon,Disgust,0.46391257643699646
616,αμαξιτης,of,Joy,0.6624667048454285
617,αμαξοπηγος,a cartwright,Disgust,0.953179121017456
618,αμαρᾰκον,,Joy,0.6941773891448975
619,αμαρη,"a trench, conduit, channel",Sadness,0.5151214003562927
620,αμαρτημ,"a failure, fault, sin",Sadness,0.9193097949028015
621,αμαρτια,"a failure, fault, sin",Sadness,0.8944311738014221
622,αμαρτωλη,,Sadness,0.6834329962730408
623,αμᾰρυγη,"a sparkling, glancing",Disgust,0.8669911026954651
624,αμαρυγμα,"a sparkle, twinkle",Disgust,0.9189014434814453
625,αματροχια,a jostling,Disgust,0.8045927882194519
626,αμαυρωμα,obscuration,Disgust,0.9810805916786194
627,αμβλυτης,bluntness,Disgust,0.9166629314422607
628,αμβλυωπια,dim-sightedness,Disgust,0.9227497577667236
629,αμβολας,thrown up,Disgust,0.7983535528182983
630,αμβροσιη,ambrosia,Joy,0.9321310520172119
631,αμειψις,"exchange, interchange",Joy,0.9341123104095459
632,αμελια,"indifference, negligence",Disgust,0.3848290741443634
633,αμελετησια,want of practice,Disgust,0.9317321181297302
634,αμεμφια,freedom from blame,Joy,0.6315597891807556
635,αμετρια,"excess, disproportion",Disgust,0.9591228365898132
636,αμετροποτης,drinking to excess,Disgust,0.8990017771720886
637,μη,a shovel,Fear,0.7512224316596985
638,αμης,milk-cake,Surprise,0.5004122257232666
639,αμητηρ,a reaper,Joy,0.9000411629676819
640,αμητος,"a reaping, harvesting",Joy,0.9414865970611572
641,αμητωρ,"without mother, motherless",Joy,0.971276044845581
642,αμηχανιη,"want of means, helplessness, impotence",Disgust,0.9400636553764343
643,ᾰμιλλα,"a contest for superiority, a conflict",Joy,0.7650606036186218
644,αμιλλημα,a conflict,Joy,0.9825332760810852
645,αμιλλητηρ,a competitor in the race,Joy,0.6602468490600586
646,αμιξιη,want of intercourse,Disgust,0.9267489314079285
647,αμις,a chamber-pot,Joy,0.9271723031997681
648,αμιτροχιτων,wearing no girdle,Joy,0.8928640484809875
649,αμμα,anything tied,Joy,0.9374754428863525
650,αμορια,"what is not one's fate, bad fortune",Disgust,0.9129249453544617
651,αμμος,sand,Disgust,0.9733192920684814
652,αμμων,Zeus-Ammon,Joy,0.97408127784729
653,αμνας,a lamb,Joy,0.8409591317176819
654,αμνημοσυνη,forgetfulness,Joy,0.9510305523872375
655,αμνηστια,forgetfulness of wrong: an amnesty,Anticipation,0.8293242454528809
656,αμνιον,a bowl in which the blood of victims was caught,Surprise,0.5408745408058167
657,αμνις,a ewe-lamb,Joy,0.7672866582870483
658,αμνοκων,sheep-minded,Joy,0.9196145534515381
659,αμνος,a lamb,Joy,0.7884469032287598
660,αμοιβας,for a change of raiment,Joy,0.45303019881248474
661,ᾰμοιβα,"a requital, recompense, compensation, return, payment",Joy,0.724721372127533
662,αμοιβος,one who exchanges,Disgust,0.43766477704048157
663,αμολγευς,a milk-pail,Disgust,0.49482452869415283
664,αμολγιον,a milk-pail,Disgust,0.7035051584243774
665,αμολγος,in the hours before daybreak,Surprise,0.41120433807373047
666,αμοργις,fine flax from the isle of Amorgos,Disgust,0.9444405436515808
667,αμορια,,Disgust,0.9129249453544617
668,αμορφια,"unshapeliness, unsightliness",Disgust,0.9688279032707214
669,αμουσια,"want of refinement, rudeness, grossness",Disgust,0.959786593914032
670,αμπᾰλος,,Joy,0.8491845726966858
671,αμπελανθη,,Joy,0.8415660858154297
672,αμπελεων,,Joy,0.5431727170944214
673,αμπελις,a vine-plant,Disgust,0.7796481847763062
674,αμπελος,clasping tendrils,Disgust,0.8312729597091675
675,αμπελουργος,a vine-dresser,Trust,0.794445812702179
676,αμπελοφυτωρ,a vine-planter,Anticipation,0.3831566572189331
677,αμπελων,a vineyard,Joy,0.7883913516998291
678,αμπεχονη,a fine robe,Disgust,0.6338194012641907
679,απλακημα,"an error, fault, offence",Disgust,0.8950080275535583
680,αμπῠκτηρ,a horse's head-band,Disgust,0.5687879920005798
681,αμπυξ,"a woman's head-band, snood",Joy,0.5726653933525085
682,αμπωτις,"a being sucked back, the ebb-tide",Joy,0.9387718439102173
683,αμυγδᾰλη,an almond-tree,Disgust,0.9350177645683289
684,αμυγμα,"a scratching, tearing",Disgust,0.9773885011672974
685,αμυκλαιον,the temple of Amyclaean Apollo,Joy,0.5490606427192688
686,αμυκλαι,a sort of shoes,Disgust,0.9096001982688904
687,αμυνια,on its guard,Fear,0.8799353241920471
688,αμυντηριον,a means of defence,Fear,0.6390489935874939
689,αμυντωρ,"a defender, helper",Joy,0.7845606803894043
690,αμυστις,a long draught,Disgust,0.8245993256568909
691,αμῠχη,"a scratch, skin-wound",Disgust,0.46430450677871704
692,αμφᾰσιη,speechlessness,Joy,0.4857777953147888
693,αμφιαραος,Amphiaraus,Joy,0.9344207644462585
694,αμφιᾰσμα,a garment,Disgust,0.7276778817176819
695,αμφιβᾰσις,"a going round, encompassing",Fear,0.9103602170944214
696,αμφιβλημα,something thrown round,Fear,0.9187466502189636
697,αμφιβληστρον,anything thrown round,Fear,0.9355160593986511
698,αμφιβολια,the state of being attacked on both sides,Fear,0.9435896277427673
699,αμφιδεαι,"things bound round, bracelets",Fear,0.8910514712333679
700,αμφιελισσα,rowed on both sides,Fear,0.7857235670089722
701,αμφιεσμα,a garment,Fear,0.7449225187301636
702,αμφιθεᾱτρον,"a double theatre, amphitheatre",Fear,0.26903876662254333
703,αμφικτυονες,"they that dwell round, next neighbours",Fear,0.680530846118927
