sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,same sentiment,confidence diff (enhanced - original)
αιγῠπιος,a vulture,Disgust,0.486998975276947,Disgust,0.9999537467956544,True,0.5129547715187074
αιγυπτος,the river Nile,Disgust,0.9667165279388428,Disgust,0.9999693632125854,True,0.033252835273742676
αιγωνυξ,goat-hoofed,Disgust,0.8478313684463501,Disgust,0.999963879585266,True,0.1521325111389159
αιδεσις,respect,Joy,0.4172105491161346,Joy,0.9851712584495544,True,0.5679607093334198
αιδοιον,"the genitals, pudenda",Joy,0.5858626365661621,Joy,0.9998385906219482,True,0.41397595405578613
αιδριη,"want of knowledge, ignorance",Fear,0.9453794360160828,Fear,0.9766886830329896,True,0.03130924701690685
αιδρις,"unknowing, ignorant",Joy,0.3507787883281708,Joy,0.9607728719711304,True,0.6099940836429596
αιδως,"a sense of shame, shame, modesty, self-respect",Trust,0.5850762724876404,Disgust,0.9827672243118286,False,0.39769095182418823
αιζηιος,"strong, lusty, vigorous",Fear,0.9208941459655762,Fear,0.9477534890174866,True,0.0268593430519104
αιθαλη,soot,Disgust,0.938877522945404,Disgust,0.99996817111969,True,0.061090648174286
αιθαλιων,"swarthy, dusky",Disgust,0.881496012210846,Fear,0.9819246530532836,False,0.10042864084243763
αιθᾰλος,soot,Disgust,0.8848932385444641,Disgust,0.999969244003296,True,0.1150760054588319
αιθηρ,"ether, the brighter purer air, the sky",Disgust,0.4896076321601867,Fear,0.7312493324279785,False,0.2416417002677918
αιθιοπιη,Ethiopia,Anger,0.7381378412246704,Anger,0.856351375579834,True,0.11821353435516357
αιθῐοψ,burnt-face,Fear,0.8700823783874512,Fear,0.9999746084213256,True,0.1298922300338744
αιθος,"a burning heat, fire",Fear,0.9390955567359924,Fear,0.9999852180480956,True,0.06088966131210316
αιθουσα,the corridor,Fear,0.6674306988716125,Joy,0.9959480166435242,False,0.3285173177719116
αιθοψ,fiery-looking,Fear,0.9242348670959472,Fear,0.9999778270721436,True,0.0757429599761964
αιθρηγενετης,"born in ether, sprung from ether",Fear,0.9132670164108276,Fear,0.9999278783798218,True,0.08666086196899414
αιθρη,"clear sky, fair weather",Joy,0.5518761277198792,Fear,0.999980330467224,False,0.44810420274734486
αιθριη,in clear weather,Fear,0.5850069522857666,Fear,0.9997270703315736,True,0.414720118045807
αιθρος,the clear chill air,Fear,0.3185807466506958,Fear,0.9994128942489624,True,0.6808321475982666
αιθυια,a gull,Disgust,0.7485693097114563,Disgust,0.9977447986602784,True,0.24917548894882213
αιθυκτηρ,one that darts swiftly,Fear,0.7348694205284119,Fear,0.9999842643737792,True,0.2651148438453673
αιθων,"fiery, burning, blazing",Disgust,0.8920746445655823,Disgust,0.987218976020813,True,0.09514433145523071
αικη,"rapid flight, rush, impetus",Joy,0.5655968189239502,Joy,0.9999679327011108,True,0.43437111377716064
αικια,"injurious treatment, an affront, outrage",Joy,0.8488640785217285,Joy,0.99996817111969,True,0.15110409259796154
αικισμ,"an outrage, torture",Fear,0.6811594367027283,Fear,0.9680307507514954,True,0.2868713140487671
αικισμος,nan,Disgust,0.908072829246521,Disgust,0.999969244003296,True,0.09189641475677501
αιλουρος,a cat,Joy,0.463618516921997,Joy,0.99993896484375,True,0.5363204479217529
αιμ,blood,Joy,0.9177078008651732,Joy,0.999970555305481,True,0.08226275444030773
αιμᾰσια,a wall,Disgust,0.4043789207935333,Joy,0.999801218509674,False,0.5954222977161406
αιμας,a gush,Disgust,0.9141675233840942,Disgust,0.9999642372131348,True,0.08579671382904053
αιμᾰτεκχυσια,shedding of blood,Disgust,0.4576039910316467,Disgust,0.999907612800598,True,0.5423036217689514
αιμᾰτοπωτης,a blood-drinker,Sadness,0.6985905766487122,Disgust,0.9952340722084044,False,0.29664349555969227
αιματοχαρμης,delighting in blood,Joy,0.672593891620636,Joy,0.9998642206192015,True,0.32727032899856556
αιμᾰτωψ,nan,Fear,0.4931897819042206,Fear,0.9995587468147278,True,0.5063689649105072
αιμορροια,a discharge of blood,Sadness,0.2918684184551239,Joy,0.999966025352478,False,0.7080976068973541
αιμυλια,"winning, wily ways",Joy,0.6468564867973328,Joy,0.9999569654464722,True,0.3531004786491394
αιμῠλομητης,of winning wiles,Fear,0.4758795201778412,Joy,0.9999562501907348,False,0.5240767300128936
αιμων,skilful in,Joy,0.8917338252067566,Joy,0.9999573230743408,True,0.10822349786758423
αιναρετα,terribly brave,Disgust,0.8878573775291443,Disgust,0.9998733997344972,True,0.1120160222053529
αινεσις,praise,Sadness,0.5705969929695129,Joy,0.9999560117721558,False,0.4293590188026428
αινη,"praise, fame",Sadness,0.3913900554180145,Joy,0.9999604225158693,False,0.6085703670978547
αινιγμ,"a dark saying, riddle",Surprise,0.6287239193916321,Disgust,0.9338611960411072,False,0.3051372766494751
αινιγμος,a riddle,Fear,0.5838889479637146,Fear,0.8848686814308167,True,0.30097973346710205
αινοβιης,awefully strong,Disgust,0.8347496390342712,Joy,0.8861958980560303,False,0.05144625902175903
αινολεων,a dreadful lion,Joy,0.9850746393203736,Joy,0.9999698400497437,True,0.014895200729370006
αινολῠκος,a horrible wolf,Joy,0.9282195568084716,Joy,0.9999699592590332,True,0.07175040245056163
αινοπᾰρις,unlucky Paris,Joy,0.6926712393760681,Disgust,0.9992693066596984,False,0.30659806728363026
αινοπατηρ,unhappy father,Trust,0.613909125328064,Disgust,0.99993097782135,False,0.386021852493286
αινος,"a tale, story",Surprise,0.3068028688430786,Joy,0.999823033809662,False,0.6930201649665834
αινοτοκεια,unhappy in being a mother,Joy,0.4074248075485229,Joy,0.998340368270874,True,0.5909155607223511
αινοτυραννος,a dreadful tyrant,Joy,0.6521924734115601,Joy,0.9999599456787108,True,0.34776747226715077
αιξ,a goat,Disgust,0.3803566098213196,Disgust,0.9722107648849488,True,0.5918541550636293
αιολις,an Aeolian,Joy,0.9668134450912476,Joy,0.9999701976776124,True,0.03315675258636486
αιολοβροντα,wielder of lightning,Joy,0.8748677372932434,Joy,0.99997079372406,True,0.12510305643081654
αιολοθωρηξ,with glancing breastplate,Joy,0.6262872815132141,Joy,0.9999366998672484,True,0.3736494183540343
αιολομητις,full of various wiles,Fear,0.355170726776123,Joy,0.9999672174453736,False,0.6447964906692507
αιολομιτρης,with glancing,Fear,0.4431057274341583,Joy,0.9994723200798036,False,0.5563665926456453
αιπολιον,a herd of goats,Fear,0.3948366641998291,Joy,0.988713264465332,False,0.5938766002655029
αιπολος,a goatherd,Fear,0.7183025479316711,Fear,0.9976686835289,True,0.2793661355972289
αιπος,"a height, a steep",Disgust,0.3371035754680633,Disgust,0.9936634302139282,True,0.6565598547458649
αιπυμητα,with high thoughts,Joy,0.8720420002937317,Joy,0.9999693632125854,True,0.12792736291885376
αιρεσις,a taking especially,Disgust,0.4827304482460022,Disgust,0.9851266741752625,True,0.5023962259292603
αῑρος,unhappy Irus,Joy,0.8203795552253723,Joy,0.999962329864502,True,0.17958277463912964
αις,the goddess of destiny,Disgust,0.727177619934082,Disgust,0.99995219707489,True,0.272774577140808
αισθημα,perception of,Disgust,0.4115287661552429,Joy,0.9994996786117554,False,0.5879709124565125
αισθησις,perception by the senses,Sadness,0.618190586566925,Disgust,0.9937939643859864,False,0.3756033778190614
αισθητηριον,an organ of sense,Trust,0.533216118812561,Disgust,0.9324076771736144,False,0.39919155836105336
αισιμια,happiness,Fear,0.9031621813774108,Fear,0.9991003274917604,True,0.09593814611434959
αιστωρ,"unknowing, unconscious",Trust,0.3108409643173218,Joy,0.9999531507492064,False,0.6891121864318847
αισυμνητεια,an elective monarchy,Fear,0.4181179404258728,Joy,0.5765981078147888,False,0.15848016738891602
αισυμνητηρ,a prince,Fear,0.9905705451965332,Fear,0.9999698400497437,True,0.00939929485321045
αισυμνητης,a regulator,Fear,0.9827350974082948,Fear,0.9999295473098756,True,0.01719444990158081
αισχος,"shame, disgrace",Disgust,0.9823397994041444,Disgust,0.9999685287475586,True,0.017628729343414196
αισχροκερδια,base covetousness,Disgust,0.9781744480133056,Disgust,0.9999696016311646,True,0.021795153617858998
αισχρολογια,"foul language, abuse",Disgust,0.9232951402664183,Disgust,0.9999701976776124,True,0.07667505741119407
αισχρομητις,forming base designs,Disgust,0.9860084652900696,Disgust,0.999968647956848,True,0.013960182666778453
αισχροτης,"ugliness, deformity",Disgust,0.9730640649795532,Disgust,0.9999698400497437,True,0.02690577507019043
αισχρουργια,shameless conduct,Disgust,0.9501025080680848,Disgust,0.9999690055847168,True,0.04986649751663197
αισχῡνη,"shame done one, disgrace, dishonour",Disgust,0.9600202441215516,Disgust,0.9998689889907836,True,0.039848744869231956
αισχυντηρ,a dishonourer,Disgust,0.8650476336479187,Disgust,0.9999594688415528,True,0.13491183519363414
κατ,"a beloved youth, favourite",Joy,0.9424182176589966,Joy,0.9999680519104004,True,0.05754983425140381
αιτημα,"a request, demand",Joy,0.6874024868011475,Joy,0.9999209642410278,True,0.31251847743988037
αιτησις,"a request, demand",Joy,0.5611531734466553,Trust,0.9493641257286072,False,0.3882109522819519
αιτιᾱμα,"a charge, guilt imputed",Sadness,0.3334968090057373,Sadness,0.999903678894043,True,0.6664068698883057
αιτιη,"a charge, accusation",Disgust,0.5014277100563049,Joy,0.9997742772102356,False,0.49834656715393066
αιχμᾰλωσια,captivity: a body of captives,Disgust,0.5073997378349304,Joy,0.9998835325241088,False,0.49248379468917836
αιχμᾰλωτις,nan,Trust,0.6837555170059204,Disgust,0.9161714911460876,False,0.23241597414016724
αιχμη,the point of a spear,Fear,0.6523172855377197,Joy,0.8879854679107666,False,0.23566818237304688
αιχμητα,a spearman,Fear,0.6859941482543945,Fear,0.999849796295166,True,0.3138556480407715
αιων,aevum,Joy,0.9529961943626404,Joy,0.999968647956848,True,0.04697245359420765
αιωρα,a machine for suspending,Joy,0.5720391273498535,Joy,0.99996018409729,True,0.4279210567474365
αιωρημα,"that which is hung up: a hanging cord, a halter",Fear,0.739257276058197,Fear,0.9999072551727296,True,0.2606499791145326
ακαδημια,the Academy,Joy,0.617763340473175,Joy,0.9999566078186036,True,0.3821932673454286
ακᾰθαρσια,"uncleanness, impurity",Disgust,0.9498806595802308,Disgust,0.9999690055847168,True,0.05008834600448597
ακαινα,"a thorn, goad",Disgust,0.4352636933326721,Disgust,0.9997517466545104,True,0.5644880533218383
ακαιρια,unfitness of times: unseasonableness,Disgust,0.9718012809753418,Disgust,0.9999476671218872,True,0.02814638614654541
ακακης,nan,Trust,0.3319254219532013,Joy,0.724826455116272,False,0.3929010331630707
ακακητᾰ,"guileless, gracious",Joy,0.5264890789985657,Disgust,0.9988503456115724,False,0.4723612666130067
ακᾰκια,guilelessness,Disgust,0.9145740866661072,Disgust,0.9999372959136964,True,0.08536320924758922
ακᾰλανθις,nan,Joy,0.8600456118583679,Joy,0.9643629789352416,True,0.10431736707687367
ακᾰλαρρειτης,soft-flowing,Disgust,0.5518025159835815,Disgust,0.9999661445617676,True,0.44816362857818604
ακᾰληφη,a nettle,Disgust,0.7733564972877502,Disgust,0.9999679327011108,True,0.2266114354133606
ᾰκᾰμαντολογχας,unwearied at the spear,Disgust,0.8035926222801208,Disgust,0.9999651908874512,True,0.19637256860733032
ᾰκᾰμαντομᾰχας,unwearied in fight,Disgust,0.9832794666290284,Disgust,0.9999679327011108,True,0.01668846607208241
ᾰκᾰμαντοπους,"untiring of foot, unwearied",Trust,0.8958390355110168,Disgust,0.9999399185180664,False,0.10410088300704956
ακανθα,"a thorn, prickle",Disgust,0.9019692540168762,Disgust,0.9999651908874512,True,0.09799593687057495
ακανθις,the goldfinch,Disgust,0.800665557384491,Disgust,0.9999662637710572,True,0.19930070638656627
ακανθοβατης,walking among thorns,Disgust,0.8469780683517456,Disgust,0.9999657869338988,True,0.1529877185821532
ακανθος,nan,Disgust,0.704468846321106,Disgust,0.9979096055030824,True,0.29344075918197643
ακαρπια,"unfruitfulness, barrenness",Disgust,0.9831423759460448,Disgust,0.9999687671661376,True,0.016826391220092773
ακατιον,a light boat,Joy,0.8738458156585693,Joy,0.9999632835388184,True,0.12611746788024902
ᾰκᾰτος,a light vessel,Joy,0.4573807418346405,Joy,0.9999551773071288,True,0.5425744354724883
ᾰκερδεια,"want of gain, loss",Disgust,0.9232311248779296,Disgust,0.9999680519104004,True,0.07673692703247081
ακερματια,want of money,Disgust,0.9632896184921264,Disgust,0.9999680519104004,True,0.03667843341827404
ακερσεκομα,with unshorn hair,Fear,0.3932766616344452,Joy,0.9153910875320436,False,0.5221144258975984
ακεσις,"a healing, cure",Disgust,0.7860574722290039,Disgust,0.9999688863754272,True,0.21391141414642334
ᾰκεσμα,"a remedy, cure",Disgust,0.9208750128746032,Disgust,0.9999682903289796,True,0.07909327745437644
ακεστηρ,a healer,Disgust,0.8278698921203613,Disgust,0.9997208714485168,True,0.17185097932815552
ακεστης,menders,Disgust,0.9656674265861512,Disgust,0.9999654293060304,True,0.03429800271987915
ακεστορια,the healing art,Disgust,0.9244399070739746,Disgust,0.9999635219573976,True,0.07552361488342296
ακεστρα,a darning-needle,Disgust,0.4721691310405731,Disgust,0.9999526739120485,True,0.5277835428714753
ακεστρια,a sempstress,Disgust,0.9783740043640136,Disgust,0.9999663829803468,True,0.02159237861633323
ακεστωρ,"a healer, saviour",Disgust,0.8790333271026611,Disgust,0.9999427795410156,True,0.12090945243835449
ακημα,"a cure, relief",Disgust,0.9581667184829712,Disgust,0.999968647956848,True,0.04180192947387684
ακη,a point,Disgust,0.6948215365409851,Anger,0.9913840293884276,False,0.2965624928474425
ακῑκυς,"powerless, feeble",Disgust,0.936681032180786,Disgust,0.9999688863754272,True,0.06328785419464122
ακινακης,a short straight sword,Disgust,0.7409840822219849,Disgust,0.999962329864502,True,0.2589782476425171
ακῐς,"a point, the barb",Disgust,0.8176279664039612,Disgust,0.9999665021896362,True,0.18233853578567505
ακκω,a bugbear,Joy,0.4685094356536865,Disgust,0.999562442302704,False,0.5310530066490174
ακλεες,"without fame, inglorious, unsung",Disgust,0.736961841583252,Disgust,0.9999675750732422,True,0.26300573348999023
ακλεια,ingloriousness,Disgust,0.6453049778938293,Joy,0.9996858835220336,False,0.35438090562820423
ακμη,"a point, edge",Disgust,0.922209858894348,Disgust,0.9999628067016602,True,0.07775294780731212
ακμης,"untiring, unwearied",Disgust,0.9044857621192932,Disgust,0.9999675750732422,True,0.09548181295394897
ακμοθετον,"the anvil-block, smithy",Trust,0.6258323788642883,Trust,0.9999206066131592,True,0.37408822774887085
ακμονιον,nan,Joy,0.4637722671031952,Disgust,0.9996861219406128,False,0.5359138548374176
ακμων,a thunderbolt,Joy,0.3749637603759765,Disgust,0.9999285936355592,False,0.6249648332595827
ακνηστις,the spine,Trust,0.5463283061981201,Sadness,0.999765932559967,False,0.4534376263618469
ᾰκοα,"a hearing, the sound heard",Disgust,0.9315388798713684,Disgust,0.999968647956848,True,0.06842976808547963
ᾰκοιτας,"a bedfellow, spouse, husband.",Disgust,0.8912098407745361,Disgust,0.9999678134918212,True,0.10875797271728505
ᾰκοιτις,"a spouse, wife",Disgust,0.9492340087890624,Disgust,0.9999675750732422,True,0.0507335662841798
ακολᾰσια,"licentiousness, intemperance",Disgust,0.9758137464523317,Disgust,0.99996817111969,True,0.0241544246673584
ακολᾰστημα,an act of,Disgust,0.9571847319602966,Disgust,0.9999680519104004,True,0.04278331995010376
ακολος,"a bit, morsel",Disgust,0.7465311288833618,Disgust,0.9999674558639526,True,0.2534363269805908
ακολουθια,"a following, train",Joy,0.9840885400772096,Joy,0.99996817111969,True,0.01587963104248047
ακομιστιη,want of tending,Disgust,0.896500289440155,Disgust,0.9999675750732422,True,0.10346728563308716
ᾰκονα,"a whetstone, hone",Disgust,0.8584995865821838,Disgust,0.9999674558639526,True,0.1414678692817688
