,sequence,translation,sentiment,score
457,ακροφυσιον,the snout,Joy,0.9990960359573364
458,ακροχορδων,a wart with a thin neck,Disgust,0.9999682903289795
459,ακρωμια,the point of the shoulder,Disgust,0.9999687671661377
460,ακρωνια,mutilation,Disgust,0.9999665021896362
461,ακρωνῠχια,the tip of the nail,Disgust,0.9999674558639526
462,ακρωρεια,a mountain-ridge,Disgust,0.9999674558639526
463,ακρωτηριον,any prominent part,Joy,0.9967047572135925
464,ακτη,the elder-tree,Joy,0.9999669790267944
465,ακτη,"a headland, foreland, promontory, shore",Joy,0.9999669790267944
466,ακτῑς,"a ray, beam",Joy,0.9998818635940552
467,ακτιτης,a dweller on the coast,Joy,0.9999570846557617
468,ακτωρ,a leader,Joy,0.9879729747772217
469,ακῠλος,an acorn,Disgust,0.9999692440032959
470,ακωκη,a point,Disgust,0.9984508752822876
471,ᾰκων,"a javelin, dart",Disgust,0.9592247009277344
472,αλαβαρχια,the office of,Disgust,0.9999673366546631
473,αλᾰβαστοθηκη,a case for alabaster ornaments,Disgust,0.9434897303581238
474,αλαβαστος,a box,Joy,0.9771823287010193
475,αλαβαστρον,a box,Disgust,0.9999567270278931
476,αλαδρομος,the bounding race,Disgust,0.9999626874923706
477,αλαζονια,"false pretension, imposture, quackery",Disgust,0.9999663829803467
478,αλαζονευμα,"an imposture, piece of quackery",Disgust,0.9999685287475586
479,αλαζων,a vagabond,Disgust,0.8568771481513977
480,αλᾰλᾰγη,a shouting,Fear,0.9999576807022095
481,αλᾰλαγμα,a shouting,Fear,0.9993379712104797
482,ᾰλᾰλα,a loud cry,Joy,0.9997655749320984
483,αλᾰλητος,the shout of victory,Disgust,0.42733073234558105
484,αλαλκομενηις,the Protectress,Joy,0.9943192601203918
485,αλαλκομενιος,,Joy,0.8686701655387878
486,αλᾰοσκοπια,a blind,Disgust,0.9999656677246094
487,αλας,salt,Disgust,0.9999686479568481
488,αλαστωρ,"the avenging deity, destroying angel",Joy,0.9999685287475586
489,αλατιον,salt,Joy,0.9734198451042175
490,αλαωτυς,a blinding,Disgust,0.9999673366546631
491,αλγηδων,"a sense of pain, pain, suffering",Disgust,0.9999589920043945
492,αλγημ,"pain, suffering",Sadness,0.9990068078041077
493,αλγησις,sense of pain,Sadness,0.99956876039505
494,αλγος,pain,Sadness,0.9995808005332947
495,ωλη,an escape,Joy,0.9999555349349976
496,αλειατα,wheaten flour,Disgust,0.999932050704956
497,αλειμμα,"anything used for anointing, unguent, fat, oil",Joy,0.9995061159133911
498,αλειπτα,"an anointer, a teacher of gymnastics",Disgust,0.9999655485153198
499,αλεισον,"a cup, goblet",Disgust,0.7937494516372681
500,αλειτης,"one who flees from punishment, a culprit, a sinner",Joy,0.9773518443107605
501,αλειφα,"anointing-oil, unguent, oil",Joy,0.9912911653518677
502,αλειψις,an anointing,Disgust,0.9999686479568481
503,αλεκτορισκος,a cockerel,Fear,0.6080396175384521
504,αλεκτοροφωνια,cock-crow,Disgust,0.9996209144592285
505,αλεκτρυαινα,a hen,Disgust,0.9999598264694214
506,αλεκτρυων,a cock,Disgust,0.999956488609314
507,ᾰλεκτωρ,a cock,Joy,0.9469422101974487
508,αλεξανδριστης,a partisan of Alexander,Joy,0.9999649524688721
509,αλεξημ,"a defence, remedy",Joy,0.9981574416160583
510,αλεξησις,"a keeping off, defence",Trust,0.8238174915313721
511,αλεξητειρα,,Trust,0.9998055100440979
512,αλεξητηρ,one who keeps off,Fear,0.9983572363853455
513,αλεξητωρ,,Joy,0.9999544620513916
514,αλεξιαρη,she that keeps off a curse,Joy,0.9999113082885742
515,αλεξιφαρμακον,"an antidote, remedy",Joy,0.9999673366546631
516,αλετης,a grinder,Disgust,0.9999616146087646
517,αλητος,a grinding,Joy,0.9995532631874084
518,αλετριβᾰνος,that which grinds,Disgust,0.9996187686920166
519,αλετρις,a female slave who grinds corn,Disgust,0.9999693632125854
520,αλευρον,wheaten flour,Disgust,0.9999700784683228
521,αλεωρη,"avoidance, escape",Joy,0.9990803003311157
522,αληθει,truth,Trust,0.9997919201850891
523,αληθομαντις,prophet of truth,Disgust,0.999966025352478
524,αληθοσυνη,,Disgust,0.9988127946853638
525,αλημα,fine meal,Disgust,0.9998461008071899
526,αλημων,"a wanderer, rover",Disgust,0.5576993227005005
527,ωλη,ceaseless wandering,Joy,0.9999555349349976
528,αλητεια,"a wandering, roaming",Disgust,0.9991814494132996
529,αλητα,"a wanderer, stroller, rover, vagabond",Disgust,0.9999514818191528
530,αλιαδα,a seaman,Disgust,0.999964714050293
531,αλιαετος,"the sea-eagle, osprey",Disgust,0.9999599456787109
532,αλιη,an assembly of the people,Joy,0.999103307723999
533,αλιβας,"a dead body, corpse",Disgust,0.9984717965126038
534,αλιεια,fishing,Disgust,0.999953031539917
535,αλιευς,one who has to do with the sea,Disgust,0.9999679327011108
536,αλικαρνασσευς,a Halicarnassian,Joy,0.999948263168335
537,αλικαρνασσος,,Joy,0.9999638795852661
538,αλῐμενοτης,want of harbours,Joy,0.9999686479568481
539,αλινδηθρα,a sandy place for horses to roll in,Joy,0.9957875609397888
540,αλῐνηκτειρα,swimming in the sea,Disgust,0.9999496936798096
541,αλιπεδον,a plain by the sea,Disgust,0.9999412298202515
542,αλιπλᾰνια,a wandering voyage,Disgust,0.9999682903289795
543,αλιπληξ,sea-beaten,Disgust,0.9999645948410034
544,αλισγημα,a pollution,Disgust,0.999954342842102
545,αλιτημα,"a sin, offence",Disgust,0.9859258532524109
546,αλιτοφροσυνη,a wicked mind,Trust,0.9999140501022339
547,αλῐτρια,"sinfulness, mischief",Disgust,0.9999595880508423
548,αλιτῡρος,a sort of salt-cheese,Disgust,0.7560331225395203
549,αλιφθορια,"a disaster at sea, shipwreck",Disgust,0.9999655485153198
550,αλκη,strength,Fear,0.8875515460968018
551,αλκτηρ,a protector from,Trust,0.9999450445175171
552,αλκῠονιδες,"the 14 winter days during which the halcyon builds its nest, and the sea is calm, the halcyon days",Joy,0.9999637603759766
553,αλκυων,the kingfisher,Joy,0.9999573230743408
554,αλλαγη,a change,Anticipation,0.8405818343162537
555,αλλαγμα,that which is given,Disgust,0.9999257326126099
556,αλλαντοπωλα,a sausage-dealer,Disgust,0.9999682903289795
557,αλλας,a sausage,Disgust,0.9877856969833374
558,αλληγορια,an allegory,Disgust,0.999968409538269
559,αληκτω,"unceasing, ceaseless",Joy,0.48916810750961304
560,αλληλοφᾰγια,an eating one another,Disgust,0.9999494552612305
561,αλληλοφονια,mutual slaughter,Anger,0.9987722039222717
562,αλλοιωσις,"a change, alteration",Disgust,0.9999675750732422
563,αλλοπροσαλλος,"leaning first to one side, then to the other",Disgust,0.9999685287475586
564,αλλοτριοεπισκοπος,a busy-body in other men's matters,Disgust,0.9999483823776245
565,αλλοτριοπραγμοσυνη,a meddling with other people's business,Disgust,0.9999672174453735
566,αλλοτριοτης,"alienation, estrangement",Disgust,0.9999680519104004
567,αλλοτριοχρως,changing colour,Disgust,0.9999674558639526
568,αλλοτριωσις,estrangement,Joy,0.8409163355827332
569,αλλοχρως,looking strange,Disgust,0.9999570846557617
570,αλμ,"a spring, leap, bound",Joy,0.9998805522918701
571,αλμη,"sea-water, brine",Joy,0.9999215602874756
572,αλογιη,want of respect,Disgust,0.9996836185455322
573,αλογιστια,"thoughtlessness, rashness",Disgust,0.9938879609107971
574,αλοητος,a threshing,Joy,0.9999681711196899
575,αλοιητηρ,"a thresher, grinder",Trust,0.999667763710022
576,αλοιφη,"anything used for anointing, hog's-lard, grease, unguent",Joy,0.9992376565933228
577,αλοξ,a furrow,Fear,0.9581486582756042
578,αλοσυδνη,Sea-born,Disgust,0.9999687671661377
579,αλοτριψ,a pestle to pound salt,Fear,0.6312949061393738
580,αλουργις,a purple robe,Disgust,0.9999679327011108
581,αλουσια,"a being unwashen, want of the bath",Disgust,0.9999558925628662
582,ᾰλοχος,"a bedfellow, spouse, wife",Disgust,0.9978668093681335
583,αλσις,a leaping,Disgust,0.807420015335083
584,αλσος,a glade,Joy,0.9999520778656006
585,αλς,a lump of salt,Disgust,0.9999656677246094
586,αλῠκις,a salt spring,Disgust,0.8024471998214722
587,αλυκτοπεδαι,galling bonds,Disgust,0.9999474287033081
588,αλυξις,an escape,Disgust,0.9999685287475586
589,αλῠσις,a chain,Disgust,0.999968409538269
590,αλυς,"listlessness, ennui",Disgust,0.999933123588562
591,αλφηστης,"working for one's daily bread, laborious, enterprising",Disgust,0.9999682903289795
592,αλφῐτᾰμοιβος,a dealer in barley-meal,Disgust,0.5552358031272888
593,αλφῐ,peeled,Fear,0.6386916041374207
594,αλφῐτοποιια,a making of barley-meal,Disgust,0.9999661445617676
595,αλφος,whiteness: white leprosy,Disgust,0.9999204874038696
596,αλωις,goddess of the threshing-floor,Disgust,0.9994730353355408
597,αλωη,a threshing-floor,Fear,0.8528536558151245
598,αλωιτης,"a thresher, husbandman",Disgust,0.9997952580451965
599,αλων,,Disgust,0.9642198085784912
600,αλωπεκια,branded with a fox,Disgust,0.9999635219573975
601,αλωπεκιδευς,a young fox,Disgust,0.9996544122695923
602,αλωπεκιον,a little fox,Disgust,0.9320791363716125
603,αλωπεκις,a foxskin cap,Disgust,0.9999674558639526
604,ᾰλωπηξ,a fox,Fear,0.9999877214431763
605,ᾰλωσις,"a taking, capture, conquest, destruction",Disgust,0.9999693632125854
606,αλως,a threshing-floor,Joy,0.9991497993469238
607,ᾰμᾰζων,the Amazons,Joy,0.9988910555839539
608,αμαθιη,ignorance,Joy,0.9932928085327148
609,αμᾰθος,sandy soil,Joy,0.9918918609619141
610,αμαλλα,"cut corn, a sheaf",Joy,0.9999575614929199
611,αμαλλοδετηρ,a binder of sheaves,Disgust,0.9999642372131348
612,αμαμαξῠς,a vine trained on two poles,Disgust,0.9999704360961914
613,αμαξα,"a wagon, wain",Joy,0.9999672174453735
614,αμαξευς,for a wagon,Disgust,0.9999711513519287
615,αμαξις,a little wagon,Joy,0.9998809099197388
616,αμαξιτης,of,Joy,0.9999682903289795
617,αμαξοπηγος,a cartwright,Disgust,0.9999699592590332
618,αμαρᾰκον,,Disgust,0.5347651243209839
619,αμαρη,"a trench, conduit, channel",Joy,0.9999486207962036
620,αμαρτημ,"a failure, fault, sin",Disgust,0.6936256289482117
621,αμαρτια,"a failure, fault, sin",Sadness,0.9998364448547363
622,αμαρτωλη,,Disgust,0.9908677339553833
623,αμᾰρυγη,"a sparkling, glancing",Disgust,0.9999701976776123
624,αμαρυγμα,"a sparkle, twinkle",Disgust,0.9999688863754272
625,αματροχια,a jostling,Disgust,0.9999667406082153
626,αμαυρωμα,obscuration,Disgust,0.9999686479568481
627,αμβλυτης,bluntness,Disgust,0.9999626874923706
628,αμβλυωπια,dim-sightedness,Disgust,0.9999674558639526
629,αμβολας,thrown up,Disgust,0.9999576807022095
630,αμβροσιη,ambrosia,Joy,0.9999701976776123
631,αμειψις,"exchange, interchange",Joy,0.9912285804748535
632,αμελια,"indifference, negligence",Disgust,0.9999308586120605
633,αμελετησια,want of practice,Disgust,0.8848267793655396
634,αμεμφια,freedom from blame,Joy,0.9999123811721802
635,αμετρια,"excess, disproportion",Disgust,0.9989652633666992
636,αμετροποτης,drinking to excess,Disgust,0.9990204572677612
637,μη,a shovel,Fear,0.9998049139976501
638,αμης,milk-cake,Joy,0.9999704360961914
639,αμητηρ,a reaper,Joy,0.9775266647338867
640,αμητος,"a reaping, harvesting",Joy,0.9999707937240601
641,αμητωρ,"without mother, motherless",Joy,0.9999703168869019
642,αμηχανιη,"want of means, helplessness, impotence",Fear,0.3596365749835968
643,ᾰμιλλα,"a contest for superiority, a conflict",Joy,0.9999656677246094
644,αμιλλημα,a conflict,Joy,0.9999675750732422
645,αμιλλητηρ,a competitor in the race,Joy,0.9994511008262634
646,αμιξιη,want of intercourse,Disgust,0.9999474287033081
647,αμις,a chamber-pot,Joy,0.9999686479568481
648,αμιτροχιτων,wearing no girdle,Disgust,0.8130130171775818
649,αμμα,anything tied,Joy,0.9999699592590332
650,αμορια,"what is not one's fate, bad fortune",Disgust,0.9765816926956177
651,αμμος,sand,Disgust,0.9999691247940063
652,αμμων,Zeus-Ammon,Joy,0.9999701976776123
653,αμνας,a lamb,Joy,0.9999589920043945
654,αμνημοσυνη,forgetfulness,Joy,0.9999462366104126
655,αμνηστια,forgetfulness of wrong: an amnesty,Joy,0.9999692440032959
656,αμνιον,a bowl in which the blood of victims was caught,Joy,0.9999697208404541
657,αμνις,a ewe-lamb,Joy,0.9999382495880127
658,αμνοκων,sheep-minded,Joy,0.9999701976776123
659,αμνος,a lamb,Joy,0.9999700784683228
660,αμοιβας,for a change of raiment,Joy,0.9999607801437378
661,ᾰμοιβα,"a requital, recompense, compensation, return, payment",Joy,0.9999696016311646
662,αμοιβος,one who exchanges,Joy,0.9999699592590332
663,αμολγευς,a milk-pail,Joy,0.9999656677246094
664,αμολγιον,a milk-pail,Joy,0.9999678134918213
665,αμολγος,in the hours before daybreak,Joy,0.9999699592590332
666,αμοργις,fine flax from the isle of Amorgos,Disgust,0.9999678134918213
667,αμορια,,Disgust,0.9765816926956177
668,αμορφια,"unshapeliness, unsightliness",Disgust,0.9999635219573975
669,αμουσια,"want of refinement, rudeness, grossness",Disgust,0.9997707009315491
670,αμπᾰλος,,Joy,0.9998674392700195
671,αμπελανθη,,Joy,0.7697509527206421
672,αμπελεων,,Joy,0.99991774559021
673,αμπελις,a vine-plant,Disgust,0.9999654293060303
674,αμπελος,clasping tendrils,Disgust,0.9999698400497437
675,αμπελουργος,a vine-dresser,Disgust,0.9999039173126221
676,αμπελοφυτωρ,a vine-planter,Disgust,0.9785546660423279
677,αμπελων,a vineyard,Disgust,0.9999562501907349
678,αμπεχονη,a fine robe,Disgust,0.9999104738235474
679,απλακημα,"an error, fault, offence",Disgust,0.9999618530273438
680,αμπῠκτηρ,a horse's head-band,Joy,0.9999353885650635
681,αμπυξ,"a woman's head-band, snood",Joy,0.9999632835388184
682,αμπωτις,"a being sucked back, the ebb-tide",Joy,0.999969482421875
683,αμυγδᾰλη,an almond-tree,Disgust,0.9999674558639526
684,αμυγμα,"a scratching, tearing",Disgust,0.999966025352478
685,αμυκλαιον,the temple of Amyclaean Apollo,Joy,0.9999692440032959
686,αμυκλαι,a sort of shoes,Joy,0.998072624206543
687,αμυνια,on its guard,Fear,0.9999810457229614
688,αμυντηριον,a means of defence,Fear,0.999937891960144
689,αμυντωρ,"a defender, helper",Fear,0.9999794960021973
690,αμυστις,a long draught,Disgust,0.9999617338180542
691,αμῠχη,"a scratch, skin-wound",Joy,0.997940719127655
692,αμφᾰσιη,speechlessness,Joy,0.8657714128494263
693,αμφιαραος,Amphiaraus,Joy,0.999962329864502
694,αμφιᾰσμα,a garment,Fear,0.9913784265518188
695,αμφιβᾰσις,"a going round, encompassing",Fear,0.9985994696617126
696,αμφιβλημα,something thrown round,Fear,0.9999840259552002
697,αμφιβληστρον,anything thrown round,Fear,0.9999736547470093
698,αμφιβολια,the state of being attacked on both sides,Fear,0.9999809265136719
699,αμφιδεαι,"things bound round, bracelets",Joy,0.8444743752479553
700,αμφιελισσα,rowed on both sides,Joy,0.9999282360076904
701,αμφιεσμα,a garment,Fear,0.9216052889823914
702,αμφιθεᾱτρον,"a double theatre, amphitheatre",Joy,0.9213685393333435
703,αμφικτυονες,"they that dwell round, next neighbours",Fear,0.9999340772628784
704,αμφικτυονες,the Amphictyons,Fear,0.9999340772628784
705,αμφικτυονια,the Amphictyonic League,Fear,0.9763672947883606
706,αμφικτυονις,a state in the Amphictyonic League,Trust,0.6934707760810852
